best_model,text,true_label,pred_label,pred_prob_pos,correct,confidence,error_type
NaiveBayes,this belabored and sloppy spy melodrama featuring two buffoonish one idealistic one drug addled california kids dealing secrets to the kgb never seems to get enough steam up to sustain any tension and suspense before it dies a very slow death over two hours later john schlesinger's finished product gives the impression that he was asleep in his director's chair most of the time as the film lags and the actors sleep walk save for the highly annoying over the top performance of sean penn childhood altar boys and friends chris tim hutton and daulton penn devise a plan to sell secrets to the kgb when chris lands a job that allows him access to top secret government materials disillusioned by what he sees as us meddling in foreign affairs the idealistic chris and the drug hungry daulton make contact with the russians and begin to funnel them classified materials when chris decides he wants out things begin to unravel at a lackadaisical pace the eighties were not kind to distinguished director john schlesinger in the s and s he had a series of critically acclaimed films in both england and america but then came honky tonk freeway in and it marked the beginning of the end the falcon and the snowman more or less put a lid on it lacking the suspense of marathon man and the quality performances hoffman voight christie jackson finch olivier he had coaxed from leads in the past falcon goes in circles most of the way sean penn chews scenery from start to finish in such an obnoxious fashion you find yourself encouraging his torturers to do more to him tim hutton is governed by his limited acting chops and most of his scenes show a need for more rehearsal time lori singer as hutton's girlfriend plays it mute most of the way with schlesinger content to film her vapid expressions when she does emote you understand why only david suchet as the kgb handler with a piercing eyed introspective presence and restraint acquits himself well,0,1,0.7614267680881598,0,0.5228535361763196,false_positive
NaiveBayes,for me this movie is essentially like a feature length pilot episode for a tv series it reminds me particularly of the british remake of the tv series wallander starring kenneth brannagh people interviewed by the police are hardy and often as bitter as the weather the lead investigator has huge family problems investigations invariably lead to cruelties of the distant past and the plotting is labyrinthine with strange occurrences and subplots making sense only at the end both have excellent cinematography the plotting of jar city is extraordinarily reminiscent of a standard uk or us crime series effectively you could take the plots of any of the episodes of touch of frost and transplant them on top of the bleak locale in this movie and have an effective sequel really the script couldn't be more obviously from the cookie cutter you get even the most familiar of motifs such as the police going to the local prison to interview a manipulative and dangerous psychopath who inevitably explodes at the end of the interview i'm absolutely convinced that this is scones and jam for many folk but i feel it needs pointing out to people like myself who do not go to the cinema to watch television what i felt a keen lack of was message the movie takes as its theme the genetic studies in iceland icelanders in genetic terms have remained largely isolated from the outside world presenting a great opportunity for scientists to study their genetics lots of information concerning the heredity of the population has been kept and many genetic diseases unique to iceland can be traced effectively in a population that has refrained from interbreeding and is remarkably genetically homogeneous it's like trying to put together a jigsaw puzzle of the london underground map instead of a jigsaw puzzle of a field of daisies a company called decode genetics attempted to set up a database carrying all the genetic and hereditary information for the entire population of iceland due to privacy concerns this project was terminated and at the end of last year decode genetics went bankrupt in iceland the episode is a rich topic for debate but in this movie genetics and medical science are not there for education's sake they're there for weird atmosphere it's a grisly movie if you are interested in that and there's often a morbid focus on food to accompany events like a coroner who eats lunch in between incisions the most queasy for me was when the lead inspector devours a sheep's head unfortunately for me this occasionally became farcical the movie attempts the rather delicate task of mixing the grisly with the sentimental and ended up providing unintentional humour towards the end this is the equivalent in cinematic terms of attempting to prepare fugu if you're not well qualified deft of hand and sharp of eye you poison the client this rather novice director should have lowered the tariff on his performance i walked out of this movie feeling rather bad about myself and about life in general,0,1,0.7609514865265952,0,0.5219029730531903,false_positive
NaiveBayes,the filmmakers neglected to connect the dots that is the sequence of events and choices that led from charlie wilson and the anti soviet mujaheddin to al qaeda and osama bin laden and eventually to the filmmakers of course neglect to tell us the back story why were the soviets in afghanistan but that omission pales in comparison to their failure to reveal that support for islamicist extremists in afghanistan in the name of rabid anti communism ultimately strengthened the hand of anti western forces and was a big contributing factor to the mess that we find ourselves in today terrorist networks a prolonged ground war in afghanistan etc because these consequences are not spelled out the movie leaves the viewer feeling sympathetic to mr wilson hey check out his latest projects on the internet instead of seeing him as an individual whose actions were contrary to the best interests of his country and the west as a whole,0,1,0.7581849189203591,0,0.5163698378407182,false_positive
NaiveBayes,with a catchy title like the butcher of plainfield this ed gein variation and kane hodder playing him will no doubt fly off the shelves for a couple of weeks most viewers will be bored silly with this latest take on the life of ed gien the movie focuses on ed's rampage and gives us a few glimpses into his psycosis and dwelling in plainfeild its these scenes that give the movie a much needed jolt what ruins this is the constant focus on other characters lives and focuses less on eds big mistake here kane hodder is a strange choice to play gein but he does pull it off quite well and deserves more acting credits than he gets these days prascilla barnes and micahel barryman also show up,0,1,0.7580256919592209,0,0.5160513839184417,false_positive
NaiveBayes,this film is about a grieving wife who lost her husband through suicide she is tormented by her son who refused to speak after that child grief is rarely explored on film so it is refreshing to see a film like addison's wall however due to the very nature of the film there is no tension or drama apart from a few key emotional moments everything in the film is very plain the abrupt ending that does not solve any mysteries certainly do not help the film to be more watchable addison's wall could have been much better such as exploration of the contents of the wall a more intensive care program to help addison to go through his trauma instead the film feels very unfinished and non engaging,0,1,0.7561742016410048,0,0.5123484032820096,false_positive
NaiveBayes,a man named jerry comes into possession of an ancient aztec doll however this creepy little figure is possessed by an evil spirit which takes over jerry's body and pushes him to spill the blood i have seen two other horror movies the dorm that dripped blood and the kindred made by stephen carpenter and jeffrey obrow and i must say that the power doesn't disappoint either the plot is slow moving but there are some effective human goo effects and a little bit of gore the scene of a female tabloid reporter being attacked by arms that come ripping out of a mattress is a hoot i liked this low budget horror movie and you should too if you are into 's horror genre out of,1,0,0.24457467656602327,0,0.5108506468679535,false_negative
NaiveBayes,i've read many unflattering comments regarding this film and the only things i have seen that they all have in common are boring and unrealistic first of all they used real frickin' crocs how much more realistic can you get no cgi no animatronics no miniatures just a croc and a piece of meat have fun fellas there is no question that this film gets off to a slow start character development what little they had anyway does take a bit of time and i think this is primarily where this film lacks however when the film gets going i found the action picked up dramatically i don't mean to say that there is a lot of action if anything there are more moments where the croc can't be seen at all and the people are just waiting however we know that there isn't going to be any relief and that the croc is just biding its time this had a similar eerie feel to other films that achieve their horror through non action such as open water another film that has been criticized by some viewers as being boring personally i think that viewers who find themselves incapable of feeling the suspense have had their attention spans surgically removed at birth but that's just me finally the characters feel real and the situation is such that it really could happen to anyone in the right circumstances furthermore the deaths are completely real and at times it's a little tough to watch all in all this one's a winner,1,0,0.24701357728561502,0,0.50597284542877,false_negative
NaiveBayes,why spend a moment slogging through this awkward and self conscious movie every now and then after an hour of tedious plot and amateur acting we start getting bits and pieces of the big band swing that made tommy and jimmy dorsey separately and together the great musicians they were occasionally in a jam session with art tatum with tommy dorsey and his orchestra doing marie and a standout jimmy dorsey and his orchestra fronting bob eberle and helen o'connell singing green eyes we get a complete song unfortunately the movie is in the public domain and the dvd transfer is just as bad as the acting my copy has only four chapter stops that means you can get arthritis in your fast forward finger trying to speed through to where the good stuff is the swamp you're moving through is hollywood's version of the life and battles of the two dorseys tommy superb on trombone and jimmy superb on saxophone usually couldn't stand each other in they finally split with tommy starting his own orchestra each had greater success alone than they had achieved together they reconciled when their father died in the forties which is where the movie ends they later managed to tolerate each other in the orchestra led by tommy as the big band era faded out in the fifties tommy died in at age vomiting in his sleep after booze pills and a big meal jimmy died of cancer at in jimmy was hugely talented and from all accounts a reasonably easy going guy tommy was hugely talented and from all accounts often an overbearing jerk but good music makes up for a lot of faults and the big band sounds the two created helped define the swing era they play themselves in the movie and we see them develop from tussling tykes with child actors to grown men battling and yammering at each other the movie is lumbered with not just their two parents played by those hollywood irish clich s sara allgood and arthur shields who just want their boys to get along with each other but also with a major sub story involving a romance between janet blair as a childhood friend of the dorseys who becomes a vocalist with them and serves as a nearly full time mediator and enabler and william lundigan as a piano player blair is not bad at all however if you want to see why she never became the star she quite probably should have become just look at the films like this one that her studio put her in no wonder she left hollywood lundigan simply takes up space how bad is this movie other than when we can actually hear the dorseys play well here's a song written especially for the movie and given to blair to warble it's called to me to me you're the rose of a rosary the rise of a rising sea the glow of a star the rose of a rosary the movie doesn't get any better than this and it can't get worse still if you like the dorseys and if the price is right well in hindsight i'd still not buy it the highlight for me is eberle and o'connell singing green eyes you can watch them on you tube for free you'll also find there quite a bit of each of the dorseys i wish i'd known,0,1,0.7520901990822054,0,0.5041803981644108,false_positive
NaiveBayes,ignore everyone else's comments for this movie and watch it on pay cable like i did or rent it you owe it to yourself this film is what movies are supposed to be all about hard to categorize and god knows how this was pitched as a high concept but this is one for the angels check it out what have you got to lose,1,0,0.24899825980973925,0,0.5020034803805216,false_negative
NaiveBayes,a lot of things in this futuristic satire are more theoretically funny than actually funny though it does have some laugh out loud moments but a lot of that is because it seems to have been cut by the studio to better appeal to exactly the idiots it's mocking many situations aren't allowed to develop there's obvious overdubbing of expository material and worst of all a narrator explains everything most of which needs no explanation probably because some preview audience didn't understand what was going on in other words a movie about dumbing down has been you guessed it one hopes that a longer better version of this comedy will eventually surface on dvd and it will become the cult fave it deserves to be but even in this mutilated and somewhat comic spirit diminished form it's one of the more memorable films of the year a screech of disgust against our culture and all the ways it's become trashified stupidified and uglified in the name of appealing to the yahoos i watched it right after land of the dead george romero's latest milking of the single idea that consumers zombies which is basically the same point judge is making yet where romero's counterculture viewpoint now zombies underclass that needs to revolt against the rich seems hopelessly out of date judge's take is fresh dead on and far more disturbing just listen to the yahoos in your movie audience whooping it up for president camacho's state of the union just like their counterparts on screen and you'll know that we're all doomed,1,0,0.2506712145871736,0,0.49865757082565276,false_negative
NaiveBayes,okay i know that's clich taken on its surface this is a bad film perhaps in a league with plan from outer space the dialog is suspect but the singlish is quite enjoyable the plot is not quite believable gavin's character overacts excessively while watching the movie somethings happen that truly make you wonder handsome and kim making out on a tank gwen eating a banana in a bath just about everything gavin says and does psssssssssssssssycho these things taken separately are perhaps flaws taken together however they are merely quirks watching this movie with an open mind especially if you're not familiar with singaporean culture and with an open minded group of friends is guaranteed to deliver a lot of laughs and a memorable time you can't go into this movie expecting a masterpiece or even expecting to take anything serious at all if you can take this film for what it is an underdog film about underdogs filled to the brim with its own quirks then you should have a good time watching this one i've already seen it three times and i wouldn't hesitate to watch it three more times,1,0,0.2510936622231618,0,0.49781267555367636,false_negative
NaiveBayes,i can't explain it but i find this movie not only funny but so enjoyable i feel compelled to watch it over and over or at least i did when i had cable tv i always felt it was a really poorly made movie but perhaps that is because i watched it on cable i plan to get a dvd of this movie to really take an honest look at at but more importantly to just have a good time watching it i liked the plot and the idea of the movie and i especially liked the cast i always wonder if the cast enjoyed making the movies they are in and this is no exception this film deserved a better fate than it received and kelsey grammar deserved at least one love scene with ms holly who wouldn't the characters in this movie were the kind of guys i could identify with when i was in the military and the zaniness was exact nice going troops,1,0,0.25378679173165314,0,0.4924264165366937,false_negative
NaiveBayes,meant to be some sort of a social commentary about the way that our lives were spinning out of control in the 's this movie plays more like something mr schlesinger threw together after having a bad day on the freeway a mish mash of snippets about the nuts encountered along the freeway in florida and along the freeway of life the cast is mostly wasted and probably ended up on the cutting room floor the problem is that what didn't end up on the cutting room floor probably should have now available on dvd it's kinda fun to see a comedy that would have cost million to produce had it been made in it rolls along and isn't too difficult to sit through and strangely enough in we're all still pretty much just hopping in our cars and going faster and faster heading nowhere,1,0,0.2537884374768086,0,0.49242312504638275,false_negative
NaiveBayes,if you are looking for king kong you mispelled your search this is a low low budget movie that was soley ment to entertain people in a comic sense here is the most ordinary human who is the only who can save the world from a ' ton behmouth surely you can see the humor in that,1,0,0.2544169984825687,0,0.4911660030348626,false_negative
NaiveBayes,i was out of town visiting an old friend after dinner talking he expressed some reservations about his daughter's boy friend she's beautiful smart athletic and the young man is also from an excellent family nice also athletic if not as smart i told him he might just be feeling the normal fatherly concerns however a few minutes later the young man arrived with his dvd of this flick which he had apparently been anxious for some time to share with the others these folks have a bona fide home theater set up with a screen something in excess of feet and the two young folks preceded to view it while the young swain proceeded to extol its virtues almost frame by frame i saw enough in a few moments and with some fascination in its awfulness to endorse all of the most critical comments i've seen in scanning some here i told my friend i wouldn't go so far as to disqualify the young suitor solely on the basis of his liking this opus but it certainly seems to warrant his bearing close watch some flicks are so bad they're good the classic plan from outer space and in my opinion the wonderfully awful bruce jenner village people work can't stop the music however this one remains firmly simply in the awful category second third fourth bananas even the best of these e g tim conway don knotts everybody with seinfeld have great difficulty in carrying a later starring series or as here film and these were great supporting characters in their original situations the eddie character really at about the th or th banana level in the prior griswald movies and never added a whole lot to these in my opinion randy quaid is a capable actor who has delivered some good performances his contribution to the prior vacation pic's was average at best both he and the other cast members many of whom have done some good work in the past accomplished nothing for their efforts here except to derive a few years' house payments or some ira contributions this whole presentation story performances from lead to support couldn't be worse,0,1,0.7450564121527494,0,0.49011282430549885,false_positive
NaiveBayes,as far as christian film goes it's typical lacking of a mega budget they try their best some times falling short sometimes hitting the mark this one almost hit great acting can only carry a movie so far a combining of h p lovecraft and frank peretti was a good idea all's it needed was better back story and better character development to make it great movie the visuals are not that bad also smart holding off the demons till the last few minutes helped keep the suspense at a good pace could of used a better ending though not a bad premise having terrorists experiments go wrong much better than typical hollywood treatment about the demonic realm maybe someone will finally do this present darkness as a movie,1,0,0.25501474530350143,0,0.48997050939299713,false_negative
NaiveBayes,go to the video store and get the original i do not understand why hollywood has that need to take a perfect foreign movie and remake it mostly martha or bella martha has a much better cast beginning with the heroine martina gedeck who convinced me much more in the role of the work obsessed perfectionist than the more famous catherine zeta jones to the italian cook and the niece suddenly deprived of her mother and forced to live with an aunt not fit for child rearing in many ways the american version of the movie is a copy of the german original they just exchanged the actors however they also changed the story because it would have been difficult and not very believable to materialize a father for the little girl in an american context i was thinking about that maybe the father could have been puerto rican or cuban or mexican well there are so many guest workers in the u s take your pick but i doubt that any of them would have shown up to shoulder the responsibility as the italian father did in the original therefore the american movie leaves that part out but keeps the italian cook and by doing this the whole story changes in the original martha is so removed from reality that she thinks it is okay to send her niece off with a complete stranger in a foreign country the american martha is softer and therefore the movie is sweeter and does not have that edge the german movie has in the original the italian cook is not so good looking but much more charming the little girl is more of a brat but much more believable and martha is more representative of a career woman in today's world than the watered down version we are presented in the american version and the whole opera music in the american version was very annoying i loved the italian songs in the original and bought the cd hollywood recognized that mostly martha was a great movie maybe the distribution companies should have put it in more theaters or it should have been shown in english without subtitles in any case the original is so much better by the way this reminds me of another remake shall we dance is one of my favorites in the original japanese version and totally forgettable in the american version,0,1,0.7447537814039455,0,0.4895075628078911,false_positive
NaiveBayes,as i sit here i find myself laughing at certain moments in this film go and see this film if you've ever been clubbing go and see this film if you've ever wanted to go clubbing go and see this film my bet is that the film was borne from an idea whilst out clubbing and this is the product of that one in a million chance that someone remembered it in the morning and had the application to follow it through in summary then go and see this film,1,0,0.2563676321128003,0,0.48726473577439944,false_negative
NaiveBayes,over the last few months i have seen a lot of reviews for the italian job many of them negative the gist of almost all of these pessimistic criticisms is that for all its modernistic bravado and high budget technology the film doesn't have much substance where it counts look people it's just a fun movie this is the type of picture where you're supposed to sit back relax and just enjoy the steady moving pace of the film like ocean's eleven you can concentrate on the characters and the plot at the same time without having to do much thinking lucky for some of us granted ocean is a better movie but who cares the plot may have some holes there's a huge one about of the way through the action may not be as gratifyingly gratuitous as the trailers made it out to be and some of the dialogue may seem pointless and cheesy but again who really cares cool characters mini coopers big explosions charlize theron what more do you want i think it's time to drop the fake roger ebert meets gene shalit act and enjoy yourself for once oh and another thing whatever you do don't compare it to the original because to reiterate what f gary gray has told the press a million times this is not a remake my advice if you're interested in nit picking your way through a good humored fun flick don't even bother seeing the italian job but if you don't have a severe inferiority complex and or want to see ed norton get jacked by a bunch of ukranians go ahead the bottom line my fellow moviegoers is lighten up and have fun dammit,1,0,0.25716773304386314,0,0.4856645339122737,false_negative
NaiveBayes,never has the words hidden gem been so accurate bad movie lovers might search all over for the next hidden obscurity sometimes coming up short with stuff like weasels rip my flesh but other times luck will prevail and you might end up with something like death bed then hopefully realizing it's not a bad movie at all it just has a bad title and not even a bad title but a humorous one that might throw you off but somehow death bed still fits into the bad category with a vibe that's somber and empty death bed is a true masterpiece of low budget horror reserved only for those fortunate enough to appreciate such a dark shadow of a vision death bed involves an incoherent yet intriguing relationship between a demon in the bed and the sympathetic ghost trapped in the portrait who only wishes he could spare someone from the awful fate of being devoured by the yellow suds although not all that scary considering it's about a killer bed death bed possesses the qualities that make for successful horror a dark desolate vibe confusion an eerie subtle score and that dream quality that this masterpiece almost flaunts such a quality or vibe usually seems unintentional not only is it intentional but from what i've read death bed is based on an actual dream george barry the director successfully transferred dream to film only a genius could accomplish such a task old mansions make for good quality horror as do portraits not sure what to make of the killer bed with its killer yellow liquid quite a bizarre dream indeed also this isn't quite the brand of b horror i was expecting considering the title and all before viewing this gothic gem i expected something more like class reunion massacre now thats a bad movie if you've seen it you know what i'm saying after considering all of the above i feel like death bed deserves only eight stars but since it stayed so obscure for so long we'll say the bed that eats deserves nine,1,0,0.25723234610938944,0,0.4855353077812211,false_negative
NaiveBayes,then the second half of this movie is hard to follow i got the first part with the spanish inquistion but the film skipped many years forward with the french ruling spain the movie does little to fill you in on what happened and i don't remember much about it so the movie gets confusing then the movie begins when ines daughter of a rich merchant is accused of judiasm by the church specifically father lorenzo she is put to the question and forced to confess even her family's wealth can not buy her out of prison her father forces lorenzo to sign a confession saying he is the offspring of a chimp in hopes of getting ines released all it does is give a reason for the church to condemn lorenzo who runs off to france then the movie skips many years and the french revolution is in full force ines is released from prison it was very good make up work to make natalie portman look that tore up she finds her family dead and seeks goya for her help she tells him she had a child in prison goya sets up a meeting between her and lorenzo whom is now with the french and in power he is the father goya sees the daughter and tells lorenzo whom decides it's best to send her off to america so no one will find out but before his plans get carried out the british join the spainish and spain reclaims power and he is now the persecuted that part is not well told in the film it's like the film shows this to happen in a day final verdict the movie is good until it skips many years in time after the inquistion then the movie expects you to understand what is going on it just got too confusing to me then,0,1,0.7420822340079367,0,0.48416446801587343,false_positive
NaiveBayes,this could have been the best game ever but the game makers just screwed up after assassinations and the ending this is a combination of prince of persia hit man gta and age of empires ii saladin yes these four games mentioned above are considered to be one of the greatest games ever made you combine the four and you get this game it has all the good aspects of the four games like acrobatic skills stealth assassinations open world and the history for the first assassinations you feel this game is greatest but after the third things seem to get so repetitive that you only hope for the game to end i have played this on a pc and the pc version is horrible with glitches and the stupid side missions are senseless my advice to all this is a good game but get it either for the xbox or ps don't get it for the pc lastly this game came from the creators of prince of persia surely the producer is hot but the game is not hot and it is not better than the four games mentioned above,0,1,0.7415592924886717,0,0.4831185849773434,false_positive
NaiveBayes,a quick funny coming of age matin e romp appealing to the underdog aldolescent in us all it functions in effect as a vehicle for justin long who has subsequently erupted onto our screens in the fourth die hard via pc vs mac ads dodgeball and the break up he's funny earnest and young a big career ahead a town's worth of college wannabes find a fake website bartelby long has set up to delude his judgemental parents and descend on the 'college' like it were a short notice facebook party lewis black summises the anarchic philosophy as a stand in dean long's delinquent friends provide support for the subterfuge and consequent appeal to grander traditions of education and friendship adam herschman deserves special mention for his never flagging slapstick contribution well executed feelgood and instantly forgettable,0,1,0.7412057025141964,0,0.48241140502839275,false_positive
NaiveBayes,i saw this on the accent underground release with the short films i found the film at first boring and old fashioned and switched it off after the first hour i was a little drunk and tired i went to bed and no kidding i had a nightmare about this film within half and hour of falling asleep i couldn't stop thinking about why so i got up switched the tv back on loaded the dvd and saw the rest of the movie well done alex frayne sir you've managed to implant your film into this old cynical movie goers head and that takes doing so out of to you i can't say i 'love' this film of yours but it has made a lasting impact despite its flaws and low budget etc,1,0,0.2612495361248463,0,0.4775009277503074,false_negative
NaiveBayes,the first film was quite hip and had amusing moments this film doesn't exactly have the same standard calvin palmer ice cube is still trying to keep his barbershop going but this isn't just against stylist gina queen latifah with a beauty shop next door but soon enough a big barbershop chain called nappy cutz opening across the street calvin along with co workers and friends eddie cedric the entertainer jimmy sean patrick thomas terri eve and isaac rosenberg troy garity they are doing everything they can to keep regular customers coming and ultimately their business running against the competition also starring michael ealy as ricky nash leonard earl howze as dinka harry lennix as quentin leroux robert wisdom as alderman brown jazsmin lewis as jennifer kenan thompson as kenard and bad company's garcelle beauvais nilon as loretta i didn't like this film as much as the first because of the unnecessary flashbacks about eddie and it isn't as witty i just got bored of it okay,0,1,0.7381375649600378,0,0.4762751299200756,false_positive
NaiveBayes,admirable but weak james bond film mainly because both the hero bond and villain blofeld were seriously miscast lazenby is too big and innocent looking to play bond he looks and acts more like the good natured but dim witted sidekick in a police action movie the director and writer try to establish his credibility but his saying of lines like royal baluga north of the just aren't effective in establishing him as this worldly and suave rogue savalas doesn't do a bad job but his characterization and behavior is more fitting of a mob gangster the best portrayed characters of the movie are those of tracy and her father but the performances by those actors when sharing the screen with lazenby only serve to emphasize his deficiencies as an actor this movie is too long mins for a bond film and doesn't offer any excitement until bond's mountain escape where it begins to pick up this film tries very hard but falls short many bondian elements are present and the climatic battle is top notch but i always get a sense of something missing when watching this one,0,1,0.7379498395054311,0,0.4758996790108623,false_positive
NaiveBayes,mansfield park in its second half is my favorite of austen's novels and fanny price my favorite of her heroines so i'm saddened by the unhappy fate she's suffered in her big and small screen representations the only good reading of the character i've heard was done for radio by amanda root who gave it the same quality as she did the character anne in the film of persuasion a stern sure heartfelt moral centeredness if the actress had been younger she would have been good visual casting as well but the fannys that have reached our eyes to date have more resembled respectively mary crawford ruby the scullery girl and in this incarnation a jovial serving wench or possibly tart with her high moral principles pulled down a peg well i had hoped for better but had feared worse the serial had a solid edmund in an actor who was best at likable saps and the perfect i e perfectly abominable mrs norris otherwise it was dullish the film which was apparently intended as a deconstruction or some other bad theatrical idea came off as a mixed up burlesque after such disappointments and the more recent disappointments of this production's sister pieces the new persuasion and northanger abbey i couldn't help but have mixed expectations for this one and on the whole it left me feeling slightly better disposed to it than not it condensed the novel intelligently and in the end left me with much the same feeling as a comic book version might on the other hand to do so it had to rework most of the characters except the crawfords and it incidentally diminished or eliminated most or all of the most memorable things in the book including its most famous character and what should be if it isn't its most famous scene the character is the officious aunt norris always ready to direct other people in what to do but always managing to avoid having to do any of it herself here one gets no sense of that at all and with her goes much else her remark that cuts through fanny considering who and what you are sir thomas's discovery that she has forbidden fanny a fire in her room all these years and his roundabout apology for her fanny's honesty in acknowledging during a visit home that aunt norris for all her faults could manage the household better than either of her sisters but then that entire trip is missing from the story and so is most of what goes on at the theatrical rehearsals and most of what discomfits sir thomas on his return and in fact sir thomas himself and his wife are different from what they were above all the scene in which crawford proposes to fanny one of austen's most complex is simplified to a bare telling missing from it is fanny's staunch upholding of what she knows to be right and what she knows to be very probably true against all the distractions crawford and anybody else can throw at her to a male reader now no less than when it was written it reveals with unmatched clarity unmatched at any rate as far as i know what a woman goes through in trying to deal fairly but firmly with a man she has reason to distrust it's a brilliant scene in the novel on tv it's just a scene and fanny oh fanny when will we see your like,0,1,0.7375951467716075,0,0.47519029354321507,false_positive
NaiveBayes,this film gives a look at the suffering a family experiences at the death of a child and the healing that can finally come to them the family learns of the death of their son on christmas eve ruining the christmas season for them they do not celebrate it again for many years there is an interesting comment by the daughter that will remind viewers to consider the needs of surviving children in such a situation the matthew character makes a reference to jesus but i suspect that other comments he makes come from non christian sources i wonder if any other viewers would recognize those comments if so it would be an interesting addition to the data on this movie,0,1,0.7361160303070685,0,0.47223206061413703,false_positive
NaiveBayes,this might be my favorite so bad it's awesome film of all time like many pre teen children of the 's repeat viewing of revenge of ninja spawned a ninja phase of my childhood man i thought sho k was badass back then jet li could wup him with both legs in a cast this movie has insane crossovers that include flashdance the exorcist and the lee van cleef ninja tv show ugh but as a friend of mine says anyone can get a good movie made it takes true genius to make a film that starts with a ninja surviving shotgun blasts long enough to take over the body of arobics instructor to get revenge wow while previous commentors have metioned the sword flying out of the closet on the string no one has yet metioned the powerful love scene where the sexy leading man cop takes off his shirt to reveal a mane of backhair the fun never ends rent this,1,0,0.265305530599387,0,0.469388938801226,false_negative
NaiveBayes,this was the first chan film made by monogram what a come down from fox values and standards i was shocked when i saw my first monogram after seeing the great fox films this is boring and uninspired with wild music playing as chan calmly walks across the street chan is now working for the us secret service rather than the honolulu police department he is assisted by benson fong who plays no son tommy for the first time he also has a daughter along iris chan played by marianne quon mantan moreland also makes his debut as birmingham brown he is a cab driver in washington dc here rather than the later chauffeur to chan in the later films,0,1,0.7321786310058858,0,0.4643572620117715,false_positive
NaiveBayes,i am not quite sure i agree with the director of this version of the scarlet pimpernel i imagined sir percy blakeney a very calm seemingly lazy aristocrat this particular sir percy blakeney appears to be teeming with overwhelming energy and volatility i did not appreciate the houdini james bond mission impossible style escapes that sir percy engineered either in the previous versions wit was the tool for escape not technology neither were the characters of marguerite and chauvelin adequately portrayed there seemed to be little energy or chemistry in the interaction between the characters i do not wish to assign any blame for perhaps the reason for my dislike of this movie might simply be a matter of difference in interpretation had the director's interpretation coincided with mine perhaps i might not have been irritated by what seemed to me bad character portrayals i much preferred the version from anthony andrews was quite efficient as the imperturbable calm fop so were jane seymour and ian mckellen in my opinion the style of this period piece seems to have been lost with this latest adaption i recommend sticking with the previous versions either the one from or the one from,0,1,0.7314161226553031,0,0.4628322453106062,false_positive
NaiveBayes,i just rented this movie from the video store last night it being new and not released long ago here the rent was only overnight me my little sis and my older brother who usually hates watching these kind of movies sat down and watched once the movie started and after sitting there watching it for a while we were all laughing historically even my brother this movie is hilarious i actually laughed no matter how funny some movies are even if i think its funny i sometimes can't seem to laugh but this movie i laughed my brother ended up thinking it was the best that type of movie he had seen i ended up watching the movie again about or hours later,1,0,0.26905954141888333,0,0.46188091716223334,false_negative
NaiveBayes,after hoo hooing american indians scalp number one son frontiersman bruce bennett as daniel boone seems at first like he wants to get even but he really wants to make friends with the natives when sad eyed indian chief lon chaney jr as blackfish also loses number one son it gets more difficult to clear up misunderstandings apparently this was republic pictures' attempt to do for their daniel boone trail blazer what disney studio's had successfully done with davy crockett king of the wild frontier the dan'l boone song whistled and sung by a group of children in a wagon did not follow fess parker's davy crockett up the hit parade singer faron young as faron callaway doesn't perform the title song perhaps wisely he does sing long green valley and makes a good impression as a blond boyfriend for boone's daughter but spanish actor freddy fernandez is the film's most valuable player in a cute scene mr fernandez reminds mr young the name of the character susannah he is supposed to be in love with daniel boone trail blazer ismael rodr guez bruce bennett lon chaney jr faron young freddy fernandez,0,1,0.7297551850181152,0,0.4595103700362304,false_positive
NaiveBayes,i thought this movie was pretty good ok so maybe it had a few scenes that could make people think of other horror movies but i have seen a lot more pathetic movies that got much higher ratings than this many movies nowadays are remade to a more modern version and there's nothing wrong with that it keeps the story alive i don't think this movie was pathetic at all and i'm not just saying that because i'm a major chad michael murray fan but because i enjoyed it i was on the edge of my seat for most of the movie and my friends and i really enjoyed it and we were talking about it the whole way home i would tell my other friends to watch this movie i'm not saying it's the best movie that's ever hit the box office but it's a lot better than some people are describing it to be everyone has their own opinions so if you really want to know whether it's good or bad watch it and then decide,1,0,0.27102272168358144,0,0.45795455663283713,false_negative
NaiveBayes,the main reason to check this one out is to watch laura gemser in all her glory that's reason enough for me she heads to africa as guests of another rich guy that seems to be all over these films huge mansion near the jungle hunters staying around for parties when they aren't out hunting zebras and said parties becoming drunken orgies all the high society types in the emanuelle films seem to have out of control fetishes and emanuelle beds most of them joe d'amato did not direct this one he just ripped it off and used the same cast s and did anyone notice the 'subliminal' sexual images at the gas station and why did most of the men stay dressed during the sex scenes coherence hardly any but goddess gemser is beautiful,1,0,0.27198378527259376,0,0.4560324294548125,false_negative
